Customer_ID,Order_ID,Product_ID,Store_ID,Customer_Name,Age,Gender,Phone,Email,City,State,Pincode,Address,Product_Name,Category,Brand,Size,Color,Material,Order_Date,Quantity,Price_Per_Unit,Discount,Total_Price,GST,Payment_Method,Transaction_ID,Shipping_Provider,Shipping_Cost,Delivery_Status,Estimated_Delivery,Actual_Delivery,Store_City,Store_State,Return_Status,Review_Rating,Customer_Loyalty,Referred_By
1a7087bd,426126e4-1,P3451,S3,Turvi Ranganathan,21,Other,+917784212064,anay43@example.com,Salem,Karnataka,963145,"H.No. 456
Mall Marg, Meerut 392472",Capes,Women,Utsa,XXL,Red,Linen,2025-03-24,1,2292.95,0.06,2155.37,107.77,Net Banking,6a426cd5-ceb,Ecom Express,98.87,Pending,2025-03-27,2025-03-25,Raichur,Arunachal Pradesh,Returned,4.9,Gold,
dd7a127d,946ff741-8,P9770,S3,Yasti Agarwal,32,Other,+919798062893,gautam13@example.org,Haridwar,Bihar,884524,"H.No. 72
Pandit Zila, Kanpur 925094",Jeggings,Kids,Biba,M,Black,Cotton,2024-05-25,4,2020.33,0.17,6707.5,335.38,Debit Card,6b1857e8-435,India Post,129.47,Cancelled,2024-06-01,2024-06-02,Kavali,Maharashtra,Not Returned,4.9,Platinum,
a76c1822,0d60119d-b,P1118,S9,Devansh Agarwal,35,Other,04129998150,shravyapuri@example.com,Bhagalpur,Uttar Pradesh,253579,"H.No. 56, Kamdar Ganj
Jalandhar 458251",Tops,Men,Soch,XXL,Yellow,Silk,2024-10-05,4,3856.86,0.18,12650.5,632.53,Credit Card,f644e407-2a5,Delhivery,133.81,Cancelled,2024-10-08,2024-10-10,Sirsa,Tripura,Not Returned,1.6,Silver,Geetika Hayer
40dbd243,c0bc158c-f,P3580,S4,Yatan Warrior,57,Male,07880816875,ldevan@example.org,Munger,Meghalaya,923043,"22/46, Rattan Chowk
Ramgarh 573466",Crop Top,Men,Utsa,M,White,Silk,2024-09-09,4,3211.72,0.14,11048.32,552.42,Debit Card,d96ae86e-38d,Ecom Express,147.9,Cancelled,2024-09-14,2024-09-14,Ramagundam,West Bengal,Returned,4.4,Platinum,
2f3c9ae9,fb4574f3-e,P7947,S4,Ucchal Kara,54,Female,+917200326625,wyattpatla@example.net,Bally,Madhya Pradesh,212865,"22
Choudhary Ganj, Bellary 060870",Shawl,Women,Biba,S,Black,Cotton,2024-04-19,2,4511.98,0.09,8211.8,410.59,UPI,e9409115-098,India Post,85.55,Delivered,2024-04-24,2024-04-25,Karawal Nagar,Sikkim,Not Returned,4.3,Bronze,
5822a43b,d5124af7-0,P3405,S4,Harinakshi Aurora,32,Female,5087995962,paninibhavsar@example.com,Morena,Arunachal Pradesh,615490,"29
Seth Zila, Vasai-Virar-647400",Choli,Men,Biba,XL,Black,Cotton,2024-06-12,4,2873.51,0.29,8160.77,408.04,Cash on Delivery,3442667c-3bd,India Post,147.81,Delivered,2024-06-17,2024-06-19,Panvel,Uttar Pradesh,Not Returned,1.1,Bronze,
8c41bfa8,e0dfe97c-d,P4506,S4,Jasmit Sanghvi,24,Other,07485428574,vrittigolla@example.net,Bhiwani,Manipur,431800,"655
Nath Zila, Hospet 756307",Blazer,Men,Utsa,XL,Red,Silk,2024-07-11,4,1218.05,0.2,3897.76,194.89,Credit Card,611a27e3-e78,Delhivery,135.73,Delivered,2024-07-17,2024-07-18,Bahraich,Karnataka,Not Returned,4.2,Bronze,
18117261,c79afa98-b,P4642,S7,Elijah Keer,50,Male,+913251477636,timothysem@example.org,Bhubaneswar,Gujarat,130645,"H.No. 10, Bedi Road
Karimnagar-233776",Dupatta,Women,Biba,XS,White,Georgette,2025-02-15,2,1287.9,0.27,1880.33,94.02,Cash on Delivery,8339220e-634,BlueDart,123.08,Cancelled,2025-02-22,2025-02-24,Tiruppur,Sikkim,Returned,4.4,Gold,
5b0253fe,6f8ce3d3-b,P7527,S7,Henry Goswami,29,Female,07999381854,jeremiah81@example.com,Tiruchirappalli,Andhra Pradesh,180056,"190
Sarma Street
Chittoor-174829",Suits,Kids,Utsa,M,Yellow,Linen,2024-08-20,2,1011.21,0.11,1799.95,90.0,Debit Card,479b672f-727,Delhivery,96.89,In Transit,2024-08-23,2024-08-24,Mathura,Goa,Not Returned,1.1,Silver,
1474c892,bbe97527-2,P9170,S6,Ekanta Batta,50,Male,00074236726,faraj75@example.com,Ratlam,Haryana,609135,"81, Thakkar Street, Sirsa-547074",Kaftan Dress,Men,W,S,Black,Chiffon,2024-05-22,2,4486.25,0.09,8164.98,408.25,Credit Card,4b468786-af4,Delhivery,109.12,Cancelled,2024-05-29,2024-05-27,Jaunpur,Punjab,Returned,4.1,Silver,
a4044a1a,70da5620-0,P6393,S9,Veer Iyer,61,Female,8196838191,alexandermani@example.org,Amaravati,Punjab,659228,"977
Sachar Nagar
Etawah-344324",Tunics,Men,Biba,M,Blue,Georgette,2024-05-28,4,4037.68,0.2,12920.58,646.03,Net Banking,7363f2ef-214,Shadowfax,48.61,Delivered,2024-06-01,2024-05-30,Varanasi,West Bengal,Not Returned,2.0,Bronze,
ce3d84d4,f80fd7e2-9,P7474,S8,Dominic Som,35,Male,3539556687,zverma@example.com,Nanded,Arunachal Pradesh,081839,"43/73
Kala Marg
Begusarai-382596",Kurta,Kids,Biba,L,Red,Silk,2024-07-15,4,4130.54,0.05,15696.05,784.8,Debit Card,1e7c8980-e48,Shadowfax,127.84,Delivered,2024-07-21,2024-07-20,Narasaraopet,Goa,Returned,1.5,Bronze,
80e1d456,e1fca133-3,P6238,S7,Janaki Bhargava,58,Other,04725547543,tellaaryan@example.com,Jalandhar,Manipur,653062,"H.No. 044, Thaker Ganj, Kolhapur-042889",Wrap Dress,Kids,W,S,Black,Rayon,2024-08-26,2,4052.09,0.19,6564.39,328.22,Cash on Delivery,e0e70262-a12,India Post,48.4,Pending,2024-08-29,2024-08-30,Nellore,Bihar,Returned,3.0,Silver,
db960502,d4792183-0,P2142,S10,Ucchal Deshmukh,19,Female,03554064359,zrama@example.net,Bhubaneswar,West Bengal,789895,"H.No. 05
Bir Chowk, Fatehpur-173149",Flared Pants,Women,W,S,Blue,Georgette,2024-06-19,3,4477.6,0.06,12626.83,631.34,UPI,1ffb07a4-eb9,India Post,76.04,In Transit,2024-06-26,2024-06-26,Hindupur,Sikkim,Returned,3.0,Gold,
d8cb0314,0b4c2ed1-a,P8694,S6,Naveen Thaker,44,Other,+919561403309,rkeer@example.net,Khammam,Sikkim,234762,"H.No. 98, Balay Ganj
Jehanabad-153808",Vest,Kids,FabIndia,L,Black,Silk,2024-07-24,5,4478.36,0.06,21048.29,1052.41,Credit Card,6d1eb0d4-899,Shadowfax,59.05,Pending,2024-07-30,2024-08-01,Ahmedabad,Himachal Pradesh,Not Returned,1.2,Platinum,
a35437b2,d78bfe42-4,P6634,S9,Sachi Prabhakar,43,Female,00659582745,muttiayaan@example.com,Aurangabad,Arunachal Pradesh,201111,"H.No. 68
Gopal Zila
Patiala 998347",Bomber Jacket,Women,Biba,M,Yellow,Silk,2024-06-27,5,947.1,0.03,4593.43,229.67,Cash on Delivery,eaa0bec8-34a,BlueDart,137.04,Delivered,2024-07-04,2024-07-03,Pali,Mizoram,Not Returned,1.4,Bronze,
cb3b75bf,5e52b0f4-9,P3671,S1,Bimala Kala,43,Male,02484329123,mitterjalsa@example.org,Dewas,Sikkim,577717,"H.No. 53, Ram, Rewa 667455",Lehenga,Men,Soch,M,White,Cotton,2024-10-28,4,3375.78,0.01,13368.09,668.4,UPI,a74333fb-859,India Post,60.29,Cancelled,2024-11-01,2024-11-03,Bokaro,Rajasthan,Not Returned,3.3,Platinum,
d1356587,9a207d6a-4,P7296,S6,Brinda De,32,Male,9814895586,siddharth44@example.org,Bikaner,Himachal Pradesh,906608,"23, Deshpande Nagar
Lucknow 840600",Bomber Jacket,Kids,FabIndia,S,Yellow,Cotton,2024-04-10,5,4824.39,0.09,21950.97,1097.55,Net Banking,ee0e35fd-604,Delhivery,132.28,Cancelled,2024-04-15,2024-04-14,Bhalswa Jahangir Pur,Tripura,Returned,2.2,Silver,Balvan Shan
3b02fecf,ccbe4f77-c,P9754,S6,Aadhya Palla,65,Male,+914166013487,vanyabail@example.com,Imphal,Chhattisgarh,056316,"H.No. 705
Nadkarni Chowk, Ahmedabad-079247",Saree,Women,Utsa,XL,Blue,Chiffon,2025-01-10,5,3666.79,0.18,15033.84,751.69,Credit Card,dae7a43d-df2,Ecom Express,38.33,In Transit,2025-01-15,2025-01-13,Deoghar,Punjab,Not Returned,2.2,Platinum,
c40c90f4,9f65601b-f,P4120,S1,Aahana Peri,37,Male,5856328748,araghavan@example.org,Bhopal,Andhra Pradesh,846376,"H.No. 70
Behl Ganj, Naihati-437192",Palazzo,Kids,Soch,XL,Red,Linen,2024-11-24,1,1284.96,0.16,1079.37,53.97,Net Banking,c0b93731-ad4,BlueDart,104.89,In Transit,2024-11-30,2024-11-29,Deoghar,Himachal Pradesh,Returned,3.7,Platinum,
50542510,e0911c8d-7,P4033,S8,Abhiram More,23,Other,+911906801817,ekarajdixit@example.net,Bhind,Nagaland,736384,"11
Munshi Chowk, Mango-216794",Parka,Men,FabIndia,L,White,Linen,2025-01-07,1,4351.32,0.04,4177.27,208.86,Debit Card,30c7ba4a-a1a,Delhivery,110.27,Cancelled,2025-01-10,2025-01-08,Siliguri,Nagaland,Not Returned,2.8,Bronze,Yash Badami
c4022a4b,07ba1195-9,P5640,S5,Matthew Sen,24,Male,00266484765,chaturabaria@example.com,Firozabad,Odisha,351489,"H.No. 707
Gade Road, Mangalore 472099",Tunics,Women,Soch,M,Red,Georgette,2024-12-06,3,2271.18,0.27,4973.88,248.69,Net Banking,5f2603b0-c0b,Ecom Express,35.94,Pending,2024-12-12,2024-12-10,Aizawl,Uttar Pradesh,Returned,1.0,Gold,
34bf3340,544649d5-a,P4554,S6,Tanay Gole,48,Male,6969571342,champak10@example.org,Saharsa,Karnataka,910588,"38/494
Sarin Zila
Jalandhar-412205",Capes,Women,Utsa,XS,Green,Chiffon,2024-10-10,1,3971.85,0.23,3058.32,152.92,UPI,6d8b06e5-3c3,Delhivery,61.47,In Transit,2024-10-13,2024-10-13,Anand,Rajasthan,Returned,4.1,Gold,Chakrika Behl
62cb8404,e3f8f6fb-b,P8812,S3,Timothy Rai,60,Female,05608459928,ishani90@example.com,Satna,Goa,023241,"54/163
Raj Circle, Mirzapur 758020",Dupatta,Men,FabIndia,XL,White,Linen,2024-11-28,3,3352.27,0.18,8246.58,412.33,Credit Card,451256d0-e60,India Post,89.28,Cancelled,2024-12-05,2024-12-04,Berhampore,Andhra Pradesh,Returned,4.9,Gold,
c7fb79b4,a3a850bb-1,P4983,S5,Dhriti Mitter,49,Male,03368324498,pooja76@example.com,Amritsar,Rajasthan,898158,"59/255
Munshi Ganj, Tiruppur 855054",Bomber Jacket,Men,Biba,M,Blue,Cotton,2024-05-21,3,2459.42,0.09,6714.22,335.71,Debit Card,7f983edc-654,Delhivery,65.64,Pending,2024-05-25,2024-05-25,Bhusawal,Telangana,Not Returned,2.0,Gold,
064b5246,035c817c-e,P4704,S4,Damyanti Arya,21,Other,8875256460,sombhavika@example.net,Ludhiana,Punjab,540962,"H.No. 69, Anne Nagar, Jabalpur 921248",Pants,Kids,Biba,XL,Maroon,Rayon,2025-03-25,1,4742.04,0.29,3366.85,168.34,UPI,5349a4d9-54c,Delhivery,127.07,Pending,2025-03-31,2025-04-02,Jamnagar,Assam,Returned,2.9,Gold,
a8f9b13d,49cd43fe-0,P2769,S3,Farhan Chadha,63,Male,07171290518,sahotamekhala@example.com,Udaipur,Mizoram,331831,"H.No. 098
Luthra Path, Raurkela Industrial Township 507782",Dhoti,Women,W,L,Black,Rayon,2024-10-09,4,3825.67,0.26,11323.98,566.2,Debit Card,b6adf3ef-c56,Delhivery,54.44,Delivered,2024-10-12,2024-10-13,Bellary,Maharashtra,Not Returned,1.7,Silver,
427abbb8,4df44a20-5,P6362,S10,Peter Bansal,65,Other,9719105458,shivanshthaker@example.com,Etawah,Tripura,891353,"86/384
Shanker Marg, Kavali-659952",Sari Gown,Men,Utsa,L,Black,Cotton,2024-07-25,2,1904.58,0.07,3542.52,177.13,Debit Card,cf306f2f-714,India Post,119.98,Delivered,2024-07-29,2024-07-27,Kalyan-Dombivli,Goa,Returned,2.0,Gold,
a358a52d,13be3f8a-3,P5862,S10,Jhalak Ghose,44,Male,+919483503480,orindercomar@example.com,Udupi,Tamil Nadu,928852,"770
Kalita Ganj
Tenali-684967",Midi Dress,Kids,W,XS,Red,Linen,2025-03-24,1,952.58,0.3,666.81,33.34,Credit Card,15676019-f0f,India Post,34.66,In Transit,2025-03-31,2025-03-31,Phusro,Rajasthan,Not Returned,2.7,Silver,
6cd116d3,97b8816d-1,P3956,S1,Ryan Pradhan,21,Male,03835296032,kulkarnilogan@example.org,Nagpur,Kerala,116561,"58/263, Patla Path, Amaravati 016814",Jeggings,Kids,Manyavar,XL,Yellow,Rayon,2024-04-06,3,839.87,0.3,1763.73,88.19,UPI,072cc9e2-34e,India Post,44.21,In Transit,2024-04-10,2024-04-08,Vijayawada,Rajasthan,Returned,1.2,Platinum,
c568b5e9,7b554a3e-8,P9131,S2,Brinda Saraf,46,Female,03758615989,solankidevika@example.net,Mahbubnagar,Uttarakhand,356925,"H.No. 979, Padmanabhan, Bhubaneswar 607869",Suits,Kids,Utsa,XXL,Red,Georgette,2024-08-02,1,3436.21,0.06,3230.04,161.5,Debit Card,7c53fbc0-394,Shadowfax,83.87,In Transit,2024-08-06,2024-08-07,Delhi,Sikkim,Not Returned,3.6,Gold,
1c532137,edf44df2-b,P5020,S4,Zinal Ghose,44,Female,02972370665,salviadvaith@example.com,Howrah,Nagaland,666720,"88
Agate Chowk, Raipur 731857",Cardigan,Men,Biba,XS,Black,Linen,2024-11-23,2,3187.29,0.28,4589.7,229.49,Credit Card,db4a59b9-5e8,Delhivery,113.52,Pending,2024-11-27,2024-11-26,Tiruvottiyur,Uttarakhand,Returned,4.4,Gold,Harish Basu
71dd57a0,5afcd338-c,P3696,S8,Ishwar Sharaf,25,Female,09141401190,ira18@example.net,Bahraich,Nagaland,759944,"190, Sodhi Nagar, Mango-957456",Churidar,Men,Manyavar,XL,Maroon,Silk,2024-04-09,3,2810.81,0.13,7336.21,366.81,UPI,6a54e111-0fd,Delhivery,140.86,Pending,2024-04-12,2024-04-14,Jalgaon,Assam,Not Returned,1.2,Bronze,
85247cf8,ac309044-6,P1027,S7,Netra Rajagopalan,58,Other,06407225942,wsami@example.net,Tezpur,Nagaland,357212,"H.No. 48, Reddy Street
Bidhannagar 942427",Churidar,Men,W,M,Yellow,Silk,2024-07-01,2,3490.71,0.03,6771.98,338.6,UPI,9b7757d4-02a,Delhivery,113.94,Delivered,2024-07-04,2024-07-04,Aizawl,Andhra Pradesh,Returned,1.0,Gold,Joshua Patil
428165c0,ca50ea9c-0,P9050,S10,Rudra Chada,43,Female,2767381397,poojanori@example.com,Meerut,Punjab,874669,"H.No. 67
Nair Street, Amritsar 780533",Tweed Coat,Men,Biba,M,Red,Chiffon,2024-09-03,2,2471.74,0.04,4745.74,237.29,UPI,48d0209d-9a4,Delhivery,91.79,In Transit,2024-09-06,2024-09-04,Pondicherry,Uttarakhand,Returned,3.8,Platinum,Forum Vyas
5a8ad84c,d6cdbc89-2,P4126,S9,David Kala,57,Female,+914540425801,mangalrehaan@example.net,Malegaon,Chhattisgarh,744820,"H.No. 03, Jain Path, Danapur-075415",Flared Pants,Women,W,S,Yellow,Silk,2024-11-25,5,2393.96,0.13,10413.73,520.69,UPI,795ce40f-2f2,BlueDart,140.79,Cancelled,2024-11-29,2024-11-30,Morbi,Uttarakhand,Returned,3.4,Silver,
7323c609,2dfe16d6-d,P5570,S8,Hemangini Borde,48,Female,9904382442,nrajagopalan@example.net,Machilipatnam,Chhattisgarh,789982,"02/464, Kadakia Nagar
Pimpri-Chinchwad-467062",Tunic,Kids,W,L,Green,Cotton,2024-08-16,3,3802.65,0.13,9924.92,496.25,Cash on Delivery,89f95085-95e,Ecom Express,73.96,In Transit,2024-08-22,2024-08-20,Khandwa,Andhra Pradesh,Not Returned,1.6,Silver,
d241b3c4,a5655bbc-9,P5694,S3,Mohammed Grewal,64,Other,9546317471,vidhipatel@example.org,Phusro,Meghalaya,978790,"H.No. 604
Walia Circle
Solapur-787851",Jumpsuit,Women,W,XXL,White,Rayon,2024-10-19,3,1013.58,0.15,2584.63,129.23,Cash on Delivery,34c0292a-48a,Ecom Express,137.56,Cancelled,2024-10-24,2024-10-26,Latur,West Bengal,Returned,3.9,Bronze,
16ac7813,6275e69f-8,P9911,S2,Faris Ramesh,42,Female,06048542231,unni30@example.org,Kottayam,Karnataka,071354,"70, Sinha Nagar
Bhilai-327758",Sherwani,Men,Utsa,M,Yellow,Silk,2025-01-07,1,1095.47,0.0,1095.47,54.77,Credit Card,57a5832f-814,Ecom Express,30.85,In Transit,2025-01-11,2025-01-10,Dhule,Maharashtra,Returned,4.3,Silver,
bc99c080,d649b3e9-5,P3099,S3,Bachittar Buch,50,Other,+911987893627,omaja30@example.org,Nellore,Haryana,439281,"H.No. 13
Vala Ganj
Gaya-822165",Kaftan Dress,Kids,Biba,XS,White,Silk,2025-01-03,3,2284.28,0.1,6167.56,308.38,Credit Card,c175c2f3-50e,Delhivery,91.06,Cancelled,2025-01-08,2025-01-06,New Delhi,Uttar Pradesh,Returned,2.4,Bronze,
0db64060,67fc0478-6,P3357,S6,Priya Pradhan,54,Other,+919199852008,advaith01@example.net,Silchar,Karnataka,982455,"72/358, Deep Nagar, Varanasi-105372",Kaftan Dress,Men,Biba,XL,White,Cotton,2024-06-08,3,1750.53,0.28,3781.14,189.06,Cash on Delivery,771e5a8d-63b,Delhivery,82.14,Delivered,2024-06-14,2024-06-14,Aurangabad,Kerala,Not Returned,1.1,Silver,
e0829df2,eccb8067-c,P1252,S2,Upasna Cherian,50,Female,+912105665953,bhardwajhemani@example.net,Katni,Maharashtra,868926,"95/565
Amble Ganj
Vijayawada 761532",Jumpsuit,Kids,Utsa,XL,Red,Georgette,2025-01-24,5,2656.19,0.26,9827.9,491.39,UPI,04d7c545-374,Ecom Express,110.99,In Transit,2025-01-27,2025-01-28,Sambhal,Maharashtra,Returned,4.7,Silver,
00ca0eca,dbe53052-c,P3206,S5,Champak Dalal,48,Female,5453482508,wahabmalhotra@example.org,Durg,Mizoram,102039,"69/486
Babu Ganj, Bokaro 464612",Kaftan,Women,W,L,Black,Cotton,2024-04-30,5,1986.05,0.02,9731.65,486.58,UPI,76f384f4-ea6,Ecom Express,131.52,In Transit,2024-05-06,2024-05-04,Danapur,Sikkim,Returned,4.0,Platinum,Geetika Bal
9baed716,a53d47c1-9,P4739,S6,Zilmil Tella,20,Other,8414291500,samarnayar@example.net,Bhusawal,Bihar,170485,"53/786
Buch Path
Mango-051642",Salwar,Kids,Biba,XXL,Yellow,Silk,2024-06-04,4,833.87,0.12,2935.22,146.76,Debit Card,4d26e17a-4f7,Ecom Express,83.14,In Transit,2024-06-09,2024-06-07,Ozhukarai,Goa,Not Returned,2.4,Gold,
21aa0882,e4810568-8,P2603,S5,Zilmil Bir,63,Male,4211645825,pratyushmangat@example.net,Pali,Rajasthan,145750,"31/544
Bala Nagar, Khandwa 897099",Choli,Women,Manyavar,XS,Green,Rayon,2024-09-30,3,4603.08,0.21,10909.3,545.47,Debit Card,459eae47-43b,BlueDart,77.84,In Transit,2024-10-04,2024-10-02,Navi Mumbai,Mizoram,Returned,2.1,Silver,
62425bc1,d3c35eda-7,P5212,S8,Pushti Salvi,43,Other,1733905764,enarang@example.org,Rajkot,Rajasthan,095583,"H.No. 21, Ramanathan Road, Belgaum-866107",Pants,Kids,Soch,XXL,Yellow,Georgette,2025-01-07,3,3148.9,0.15,8029.7,401.49,Credit Card,ccfc6b95-105,Shadowfax,123.7,In Transit,2025-01-10,2025-01-10,Pali,Punjab,Returned,3.7,Silver,
7f13dafa,3bea8adb-8,P1671,S3,Daksh Sridhar,37,Female,+912695229940,chameli90@example.com,Aurangabad,Tamil Nadu,073068,"H.No. 39
Salvi Nagar, Miryalaguda 960132",T-Shirts,Men,Biba,L,Red,Cotton,2024-09-15,4,2163.29,0.17,7182.12,359.11,Net Banking,3f7020b1-d17,Delhivery,119.22,Pending,2024-09-19,2024-09-19,Bokaro,Sikkim,Not Returned,1.7,Gold,
f7462346,de200d21-2,P8552,S6,Kamya Saxena,23,Female,07975088369,hkar@example.com,Sambhal,Uttar Pradesh,800145,"H.No. 098, Sem Zila, Vellore-158723",Shirt Dress,Men,Soch,S,Blue,Chiffon,2025-02-17,4,2527.23,0.14,8693.67,434.68,Debit Card,ed485dde-c15,Shadowfax,125.3,Cancelled,2025-02-23,2025-02-24,Karaikudi,Rajasthan,Returned,3.3,Bronze,
742e7eff,4c7ce959-5,P1723,S2,Ayushman Ram,54,Other,+917217337107,balaykiaan@example.com,Pimpri-Chinchwad,West Bengal,235775,"24/16, Sarin Circle, Dharmavaram-364239",Raincoat,Men,FabIndia,L,Red,Rayon,2024-10-14,2,2661.91,0.24,4046.1,202.31,UPI,e43fa8fa-75d,Ecom Express,81.09,Pending,2024-10-17,2024-10-17,Tadipatri,Maharashtra,Returned,4.0,Silver,
71d8ae94,dc3026f2-c,P8841,S9,Hamsini Dhar,50,Female,03777995054,vasudha73@example.net,Burhanpur,Sikkim,719596,"98/67, Bera Marg
Navi Mumbai 708880",Tops,Kids,W,XXL,Black,Linen,2024-06-05,1,3235.09,0.25,2426.32,121.32,Cash on Delivery,cb8e067d-072,BlueDart,39.36,In Transit,2024-06-10,2024-06-11,Kharagpur,Gujarat,Not Returned,3.8,Gold,
89e2c428,1e86b290-5,P8029,S1,Darika Merchant,27,Male,7271450583,madhavidesai@example.com,Ambattur,Punjab,547535,"464, Lanka Zila
Visakhapatnam-878978",Shirts,Kids,Soch,XL,Maroon,Chiffon,2024-07-29,3,3910.74,0.18,9620.42,481.02,Cash on Delivery,d5cf842e-75b,Ecom Express,81.05,In Transit,2024-08-05,2024-08-07,Loni,Sikkim,Not Returned,1.7,Platinum,
6055c787,2cbffd51-a,P3868,S2,Yahvi Bava,64,Other,3107816849,radhasha@example.org,Firozabad,Tripura,366784,"912
Shankar Chowk, Munger-867972",Leather Jacket,Women,Soch,S,Black,Linen,2024-07-01,4,3751.21,0.2,12003.87,600.19,UPI,effa860b-f9f,Ecom Express,35.2,Cancelled,2024-07-08,2024-07-07,Raebareli,Assam,Returned,3.2,Gold,Yuvraj Narain
8ba93007,ba1c0ce4-3,P8125,S7,Advaith Kohli,34,Female,+910288695917,surachakradhar@example.net,Aurangabad,Uttarakhand,584679,"H.No. 66
Kant Nagar
Morbi-932243",Tweed Coat,Men,Utsa,M,Red,Linen,2024-08-31,2,1386.2,0.28,1996.13,99.81,Net Banking,66493610-780,Ecom Express,100.17,Delivered,2024-09-04,2024-09-06,Naihati,Uttar Pradesh,Not Returned,4.7,Platinum,
fcf95158,084ffd92-2,P1164,S5,Widisha Rana,18,Female,9844142883,bajajyashica@example.net,Bhavnagar,Bihar,094009,"72, Ganguly Nagar
Rampur-411337",Parka,Women,W,XL,Green,Cotton,2024-08-05,4,1514.54,0.03,5876.42,293.82,Debit Card,f05140ac-c3d,Ecom Express,69.2,Cancelled,2024-08-12,2024-08-12,Bathinda,Manipur,Returned,3.4,Gold,
f58ff07a,04ddb0ce-7,P2875,S1,Jairaj Handa,29,Male,+912033344757,hegdevedhika@example.com,Karnal,Gujarat,399200,"48
Pandya Ganj, Berhampore 290747",Kaftan Dress,Kids,Soch,M,Yellow,Silk,2024-12-04,1,4044.39,0.22,3154.62,157.73,Debit Card,b06f1ffe-f0f,Shadowfax,63.53,Cancelled,2024-12-07,2024-12-07,Karimnagar,Maharashtra,Returned,1.1,Bronze,Dalbir Chanda
b7cdd07e,7420ba42-9,P2029,S9,Chatura Hari,56,Male,08796985915,majumdarchavvi@example.com,Hubli–Dharwad,Karnataka,850339,"68, Nagar Marg
Pimpri-Chinchwad 693080",Shirt Dress,Kids,Soch,XXL,Green,Cotton,2024-12-19,3,717.0,0.1,1935.9,96.8,Net Banking,6568d196-90b,BlueDart,86.75,Delivered,2024-12-26,2024-12-27,Patiala,Sikkim,Not Returned,4.4,Platinum,
24a7e221,ab993ad4-b,P5716,S8,Xalak Gola,45,Other,+910356268526,surikshita@example.org,Gwalior,Kerala,604982,"H.No. 59, Sethi Nagar
Tadepalligudem-819000",Maxi Dress,Women,Utsa,XXL,Maroon,Cotton,2024-08-22,3,2478.65,0.2,5948.76,297.44,Credit Card,f13bf614-e38,India Post,107.48,Cancelled,2024-08-29,2024-08-30,Arrah,Meghalaya,Not Returned,3.3,Platinum,
bdd436a1,cc430322-6,P7875,S9,Jonathan Sani,23,Other,09604393609,krishnamurthydev@example.net,Sonipat,Goa,877478,"31
Mody Street
Hazaribagh 105884",Vest,Men,Manyavar,S,Blue,Cotton,2024-07-08,1,875.72,0.14,753.12,37.66,Credit Card,ab6fdca9-c15,BlueDart,30.34,Pending,2024-07-13,2024-07-11,Surat,Himachal Pradesh,Returned,2.9,Gold,
f6186d56,31bab74e-0,P7498,S4,Aarna Thaker,37,Male,8943847377,timothy51@example.org,Sirsa,Sikkim,221321,"23/34
Kalla Chowk
Kadapa 049388",Crop Top,Women,Biba,M,Maroon,Chiffon,2024-09-12,1,2127.56,0.13,1850.98,92.55,Debit Card,c05f272d-f7a,BlueDart,145.78,Pending,2024-09-15,2024-09-14,Bhusawal,West Bengal,Returned,1.9,Platinum,
93bed42a,e14116ef-5,P3254,S9,Januja Shanker,31,Female,08120923586,frederickmadan@example.org,Mathura,Chhattisgarh,852642,"59/46, Savant Circle
Bulandshahr 309526",Tweed Coat,Men,Manyavar,XXL,Maroon,Georgette,2024-10-21,1,2480.82,0.1,2232.74,111.64,Debit Card,ae976d20-4ae,Delhivery,71.77,Cancelled,2024-10-28,2024-10-26,Hazaribagh,Uttar Pradesh,Returned,4.1,Gold,
886c83a5,f9620cd6-7,P7247,S2,Azad Balay,32,Female,9170687900,nihalbalay@example.net,Sonipat,Andhra Pradesh,870007,"76/16, Mand Ganj, Imphal-686568",Parka,Men,Soch,L,Yellow,Rayon,2024-06-09,1,3032.48,0.2,2425.98,121.3,Net Banking,90d59089-240,Delhivery,48.94,Pending,2024-06-15,2024-06-17,Sambalpur,Uttarakhand,Not Returned,2.0,Bronze,
5eb4a886,a0d47886-5,P4907,S8,Jagvi Barad,32,Other,09512363116,henrygupta@example.com,Mango,Gujarat,483347,"75
Batta Street, Tadepalligudem-744145",Kaftan Dress,Kids,Biba,XL,Green,Rayon,2025-02-19,4,2622.32,0.02,10279.49,513.97,UPI,09e224e6-f9e,Ecom Express,107.15,Cancelled,2025-02-23,2025-02-23,Tiruchirappalli,Gujarat,Not Returned,2.6,Platinum,
3e6f7250,354d91dd-4,P9334,S4,Upma Pau,32,Other,0330381068,odar@example.net,Nanded,Kerala,048282,"71
Pingle Circle, Kalyan-Dombivli-617930",Shirt Dress,Kids,Biba,XS,Yellow,Silk,2025-02-17,2,3582.79,0.3,5015.91,250.8,Net Banking,d60dd53b-555,BlueDart,117.07,Delivered,2025-02-23,2025-02-23,Dhule,Rajasthan,Not Returned,4.6,Bronze,
2c0fd6df,2e5be511-c,P9443,S3,Oeshi Nadkarni,59,Female,8421467807,kavya17@example.net,Amravati,Manipur,125045,"36
Babu Path, Yamunanagar 046445",Vest,Women,Biba,XL,Red,Silk,2025-01-31,1,656.54,0.06,617.15,30.86,Cash on Delivery,246e3d4f-40a,BlueDart,98.59,Cancelled,2025-02-04,2025-02-03,Sri Ganganagar,Mizoram,Not Returned,2.6,Bronze,
